"election","lname","fname","party","state","seat","district","ico.status","cand.gender","recipient.cfscore.dyn","contributor.cfscore","num.givers.total","total.receipts","total.disbursements","prim.vote.pct","pwinner","gen.vote.pct","gwinner"
"fd2020","horsford","steven","100","NV","federal:house","NV04","I","M",-0.719,-0.727,12889,3516730.34,3048784.98,0.7506,"W",50.67,"W"
"fd2020","payne","donald","100","NJ","federal:house","NJ10","I","M",-0.661,-0.674,2257,593734.97,464776.89,0.8845,"W",83.28,"W"
"fd2020","holding","george","200","NC","federal:house","NC02","I","M",1.085,1.192,3337,994848.24,898835.33,NA,NA,NA,NA
"fd2020","pittenger","robert","200","NC","federal:house","NC09","C","M",1.192,1.287,4247,505.7,2294.49,NA,NA,NA,NA
"fd2020","rouzer","david","200","NC","federal:house","NC07","I","M",1.213,1.093,4231,1642500.38,1052924.78,1,"W",60.25,"W"
"fd2020","wagner","ann","200","MO","federal:house","MO02","I","F",1.276,1.253,25128,5653505.76,6568319.89,1,"W",51.89,"W"
"fd2020","lawrence","brenda","100","MI","federal:house","MI14","I","F",-0.49,-0.87,2702,1087214.74,792122.01,0.932,"W",79.28,"W"
"fd2020","kildee","daniel","100","MI","federal:house","MI05","I","M",-0.695,-0.739,12244,1677147.06,1511290.07,1,"W",54.45,"W"
"fd2020","lynch","stephen","100","MA","federal:house","MA08","I","M",-0.5,-0.588,8649,911202.1,1140250.06,0.664,"W",80.68,"W"
"fd2020","massie","thomas","200","KY","federal:house","KY04","I","M",1.392,1.315,4065,1464744.63,1570704.21,0.81,"W",67.09,"W"
"fd2020","brooks","susan","200","IN","federal:house","IN05","I","F",1.196,1.1,3013,231563.52,633755.68,NA,NA,NA,NA
"fd2020","davis","rodney","200","IL","federal:house","IL13","I","M",1.02,1.105,10330,5011860.29,4891001.05,1,"W",54.46,"W"
"fd2020","gabbard","tulsi","100","HI","federal:house","HI02","I","F",-0.597,-0.66,137231,737136.68,2624858.61,NA,NA,NA,NA
"fd2020","collins","douglas","200","GA","federal:house","GA09","I","M",1.322,1.393,13162,1858809.75,2706291.12,NA,NA,NA,NA
"fd2020","brownley","julia","100","CA","federal:house","CA26","I","F",-1.007,-1.008,21610,2013696.47,1351678.67,0.5585,"W",60.58,"W"
"fd2020","barkley","michael","100","CA","federal:house","CA10","C","M",-1.12,-1.038,564,7792.19,10159.26,0.0352,"L",NA,NA
"fd2020","duffy","sean","200","WI","federal:house","WI07","I","M",1.411,1.39,5632,1181751.43,922786.62,NA,NA,NA,NA
"fd2020","herrera beutler","jaime","200","WA","federal:house","WA03","I","F",1.234,1.154,12222,4623991.32,4586793.79,0.5624,"W",56.37,"W"
"fd2020","heck","dennis","100","WA","federal:house","WA10","I","M",-0.554,-0.755,4498,492416.82,666965.16,NA,NA,NA,NA
"fd2020","griffith","h morgan","200","VA","federal:house","VA09","I","M",1.163,1.228,3967,877151.28,467455.47,1,"W",93.98,"W"
"fd2020","kadir","omar","100","TX","federal:house","TX31","C","M",-1.168,-1.065,4,235.3,235.3,NA,NA,NA,NA
"fd2020","pruneda","mateo","100","TX","federal:house","TX26","C","M",-1.128,-1.139,88,33256.45,21500.16,0.2801,"L",NA,NA
"fd2020","kuzmich","stephen","328","TX","federal:house","TX24","C","M",0.308,0.507,45,175504.46,201331.76,NA,"L",1.23,"L"
"fd2020","hurd","william","200","TX","federal:house","TX23","I","M",1.098,1.245,4687,1277366.69,1229303.74,NA,NA,NA,NA
"fd2020","walz","thaddeus","200","TX","federal:house","TX22","C","M",2.39,2.516,7,54951.82,49447.63,0.0142,"L",NA,NA
"fd2020","flores","bill","200","TX","federal:house","TX17","I","M",1.077,1.276,3171,415115.87,587871.65,NA,NA,NA,NA
"fd2020","khan","imran","100","TX","federal:house","TX06","C","M",-0.911,NA,40,0,0,NA,NA,NA,NA
"fd2020","cardnell","elisa","100","TX","federal:house","TX02","C","F",-0.953,-0.92,2644,388780.87,388780.87,0.3102,"L",NA,NA
"fd2020","fleischmann","charles","200","TN","federal:house","TN03","I","M",1.102,1.173,3750,1057453.39,387211.2,1,"W",67.3,"W"
"fd2020","spawn","ellee","100","SD","federal:house","SD01","C","F",-1.247,-0.977,20,0,0,NA,NA,NA,NA
"fd2020","covert","michael","200","SC","federal:house","SC01","C","M",1.453,NA,102,176002.01,176002.01,NA,NA,NA,NA
"fd2020","brier","thomas","100","PA","federal:house","PA10","C","M",-0.623,-0.752,1483,670965.37,669223.23,0.425,"L",NA,NA
"fd2020","hendricks","darryl","100","PA","federal:house","PA07","C","M",1.247,1.198,7318,3740779.05,3661738.3,0.5212,"W",48.07,"L"
"fd2020","gibbs","robert","200","OH","federal:house","OH07","I","M",0.753,1.156,3398,791888.23,453928.25,1,"W",67.5,"W"
"fd2020","whitmer","duane","328","NY","federal:house","NY27","C","M",1.108,1.183,14,36056.18,36056.18,0.746,"W",1.27,"L"
"fd2020","serrano","jose","100","NY","federal:house","NY15","I","M",-0.678,-0.489,2031,17751,47068.35,NA,NA,NA,NA
"fd2020","ortiz","jonathan","100","NY","federal:house","NY15","C","M",-1.069,-1.054,50,9505.55,9502.56,NA,NA,NA,NA
"fd2020","malliotakis","nicole","200","NY","federal:house","NY11","C","F",1.002,0.894,17542,3506503.67,3483560.24,0.6868,"W",48.9,"W"
"fd2020","weinstock","michael","100","NY","federal:house","NY03","C","M",-0.47,-0.423,179,88588,89287.46,0.0772,"L",NA,NA
"fd2020","mathys","chris","200","NM","federal:house","NM02","C","M",1.271,1.361,15,316132,316032,0.2378,"L",NA,NA
"fd2020","kuster","ann","100","NH","federal:house","NH02","I","F",-0.996,-0.869,33396,3045110.35,3055351.43,0.9259,"W",53.9,"W"
"fd2020","ashford","ann","100","NE","federal:house","NE02","C","F",-0.511,-0.43,772,511333.55,511256.01,0.3119,"L",NA,NA
"fd2020","sobie","curtis","100","NC","federal:house","NC04","C","M",-1.234,-1.207,35,4173.19,3253.45,NA,NA,NA,NA
"fd2020","thomas","allen","100","NC","federal:house","NC03","C","M",-0.583,-0.797,343,623737.88,623586.75,NA,NA,NA,NA
"fd2020","perry","joan","200","NC","federal:house","NC03","C","F",1.08,1.159,342,504760.05,504760.05,NA,NA,NA,NA
"fd2020","cairns","celeste","200","NC","federal:house","NC03","C","F",1.309,1.408,178,133966.25,133966.25,NA,NA,NA,NA
"fd2020","murphy","gregory","200","NC","federal:house","NC03","C","M",1.229,1.31,3760,1874948.63,1612717.53,1,"W",63.38,"W"
"fd2020","speciale","michael","200","NC","federal:house","NC03","C","M",1.62,1.525,333,16702.45,16702.45,NA,NA,NA,NA
"fd2020","nix","michele","200","NC","federal:house","NC01","C","F",1.438,NA,63,59694.5,59694.5,0.0989,"L",NA,NA
"fd2020","carter","deandre","100","NC","federal:house","NC01","C","M",-1.181,-1.172,19,0,0,NA,NA,NA,NA
"fd2020","palazzo","steven","200","MS","federal:house","MS04","I","M",1.14,1.274,2661,827661.5,758749.1,0.6682,"W",100,"W"
"fd2020","abundis","vic","100","MO","state:lower","MO06","O","M",-0.903,-0.91,155,21748.67,15614.5,NA,NA,NA,NA
"fd2020","sandbeck","david","100","MN","federal:house","MN04","C","M",-1.369,-1.354,27,16181,15300,0.036,"L",NA,NA
"fd2020","noland","kelly","100","MI","federal:house","MI10","C","F",-1.05,-0.997,22,0,0,0.4627,"L",NA,NA
"fd2020","rafi","emily","100","MI","federal:house","MI03","C","F",-0.677,-0.66,15,26586,26586,0.0368,"L",NA,NA
"fd2020","parrott","neil","200","MD","federal:house","MD06","C","M",1.291,1.348,6033,316822.29,261468.42,0.652,"W",39.19,"L"
"fd2020","dar","mohammad","100","MA","federal:house","MA08","C","M",-0.942,-0.977,553,192106.13,191627.13,NA,NA,NA,NA
"fd2020","bucshon","larry","200","IN","federal:house","IN08","I","M",1.124,1.179,2950,1056939.69,1084250.52,1,"W",66.95,"W"
"fd2020","malouf","daniel","200","IL","federal:house","IL14","C","M",1.157,1.245,9,25071.98,24358.98,NA,NA,NA,NA
"fd2020","emmons","robert","100","IL","federal:house","IL01","C","M",-1.043,-0.978,795,0,0,0.1027,"L",NA,NA
"fd2020","taylor","jeremy","200","IA","federal:house","IA04","C","M",1.413,1.389,818,170532.92,170532.92,0.0783,"L",NA,NA
"fd2020","kahele","kaiali","100","HI","federal:house","HI02","C","M",-0.711,-0.851,6787,1253138.86,1059752.97,0.7647,"W",63.03,"W"
"fd2020","stephens","key","100","GA","federal:house","GA09","C","U",-1.08,NA,931,0,0,NA,NA,NA,NA
"fd2020","scott","james","200","GA","federal:house","GA08","I","M",1.214,1.298,3595,836255.71,730669.43,0.8981,"W",64.51,"W"
"fd2020","eaves","john","100","GA","federal:house","GA07","C","M",-0.698,-0.748,642,171494.53,172134.5,0.0773,"L",NA,NA
"fd2020","cole","marqus","100","GA","federal:house","GA07","O","M",-1,NA,202,60717.88,60717.88,NA,NA,NA,NA
"fd2020","hice","jody","200","GA","federal:house","GA10","I","M",1.478,1.57,1365,600996.55,462698.35,1,"W",62.31,"W"
"fd2020","jones","lateresa","200","FL","federal:house","FL20","C","F",1.115,NA,18,5096.95,4306.49,NA,NA,NA,NA
"fd2020","chester","albert","100","FL","federal:house","FL05","C","M",-0.783,-0.776,434,77748.85,46372.76,0.2593,"L",NA,NA
"fd2020","lawson","alfred","100","FL","federal:house","FL05","I","M",-0.094,-0.295,4805,884597.08,731877.75,0.5573,"W",65.13,"W"
"fd2020","rodriguez","ruben","200","CT","federal:house","CT05","C","M",1.512,0.78,10,3782.54,3782.54,NA,"L",NA,NA
"fd2020","winters","charlie","100","CO","federal:house","CO01","C","M",-1.175,NA,13,0,0,NA,NA,NA,NA
"fd2020","wilske","larry","200","CA","federal:house","CA50","C","M",1.441,1.523,236,476219.87,472128.32,NA,NA,NA,NA
"fd2020","williams","grace","100","CA","federal:house","CA41","C","F",-0.107,-0.308,63,40696.28,40455.26,0.1619,"L",NA,NA
"fd2020","bradley","james","200","CA","federal:house","CA33","C","M",1.38,NA,181,100849.8,100974.8,0.1745,"L",32.42,"L"
"fd2020","omara","william","100","CA","federal:house","CA42","C","M",-1.108,-1.115,947,131355.03,130072.24,0.2294,"L",42.87,"L"
"fd2020","gonzales","emanuel","100","CA","federal:house","CA32","C","M",-1.14,-1.15,29,5812,5917.26,0.1246,"L",NA,NA
"fd2020","bacelar","agatha","328","CA","federal:house","CA12","C","F",-0.924,-0.964,515,81751.68,79041.03,0.0151,"L",NA,NA
"fd2020","wadsack","justine","200","AZ","federal:house","AZ02","C","F",1.634,1.615,272,17427.68,17329.65,NA,NA,NA,NA
"fd2020","gosar","paul","200","AZ","federal:house","AZ04","I","M",1.381,1.202,4984,651498.66,759239.4,0.6313,"W",69.74,"W"
"fd2020","connolly","gerry","100","VA","federal:house","VA11","I","M",-0.768,-0.826,12175,2019757.38,1832941.47,0.776,"W",71.39,"W"
"fd2020","fudge","marcia","100","OH","federal:house","OH11","I","F",-0.6,-0.814,1975,782503,526535.21,0.9047,"W",80.05,"W"
"fd2020","marchant","kenny","200","TX","federal:house","TX24","I","M",1.212,1.329,2950,809351.41,817406.44,NA,NA,NA,NA
"fd2020","thornberry","william","200","TX","federal:house","TX13","I","M",1.189,0.962,4539,484319.12,609943.28,NA,NA,NA,NA
"fd2020","doyle","michael","100","PA","federal:house","PA18","I","M",-0.539,-0.426,3264,1012481.72,1003462.76,0.6689,"W",69.1,"W"
"fd2020","carter","john","200","TX","federal:house","TX31","I","M",1.295,1.071,6911,2168867.75,2223167.18,0.8228,"W",53.43,"W"
"fd2020","burgess","michael","200","TX","federal:house","TX26","I","M",1.061,1.601,15150,1827226.5,2102029.75,0.736,"W",60.61,"W"
"fd2020","cuellar","roberto","100","TX","federal:house","TX28","I","M",0.385,-0.063,8844,2752019.23,3747550.47,0.5179,"W",58.3,"W"
"fd2020","scott","david","100","GA","federal:house","GA13","I","M",-0.293,-0.102,4309,1228393.21,1142722.37,0.5292,"W",77.39,"W"
"fd2020","cantwell","maria","100","WA","federal:senate","WAS24","I","F",-1.1,-0.834,50414,955976.58,1130261.19,NA,NA,NA,NA
"fd2020","wicker","roger","200","MS","federal:senate","MSS24","I","M",1.07,1.344,13477,603587.64,768389.32,NA,NA,NA,NA
"fd2020","sensenbrenner","f james","200","WI","federal:house","WI05","I","M",1.24,NA,2577,63608.52,170290.47,NA,NA,NA,NA
"fd2020","latta","robert","200","OH","federal:house","OH05","I","M",1.102,1.107,7021,1594841.86,1490979.38,1,"W",68,"W"
"fd2020","lowey","nita","100","NY","federal:house","NY17","I","F",-0.588,-0.719,7976,721946.5,1369302.12,NA,NA,NA,NA
"fd2020","smith","christopher","200","NJ","federal:house","NJ04","I","M",0.648,0.082,5227,1386941.44,1288378.48,0.9476,"W",59.88,"W"
"fd2020","luetkemeyer","w blaine","200","MO","federal:house","MO03","I","M",1.058,1.264,12784,2026937.9,2085423.07,0.7484,"W",69.44,"W"
"fd2020","carson","andre","100","IN","federal:house","IN07","I","M",-0.808,-0.568,4767,1020534.26,882861.6,0.9177,"W",62.44,"W"
"fd2020","posey","bill","200","FL","federal:house","FL08","I","M",1.203,1.085,5770,990772.81,1127338.76,0.6247,"W",61.35,"W"
"fd2020","larson","john","100","CT","federal:house","CT01","I","M",-0.537,-0.473,7903,1390151.56,1336604.38,0.001,"W",60.99,"W"
"fd2020","kirkpatrick","ann","100","AZ","federal:house","AZ02","I","F",-0.958,-0.913,111872,1898759.09,1433662.33,0.7633,"W",55.1,"W"
"fd2020","welch","peter","100","VT","federal:house","VT01","I","M",-1.142,-0.907,24573,852093.62,869590.98,0.9545,"W",67.31,"W"
"fd2020","defazio","peter","100","OR","federal:house","OR04","I","M",-0.773,-0.677,24833,5286362.26,5884593.25,0.8373,"W",51.52,"W"
"fd2020","sires","albio","100","NJ","federal:house","NJ08","I","M",-0.391,-0.636,3323,605810.03,551324.8,0.7033,"W",74.03,"W"
"fd2020","upton","frederick","200","MI","federal:house","MI06","I","M",0.988,1.034,9271,3646564.23,3494801.18,0.6266,"W",55.81,"W"
"fd2020","roskam","peter","200","IL","federal:house","IL06","C","M",1.215,1.324,10270,4428.7,22410.28,NA,NA,NA,NA
"fd2020","castor","kathy","100","FL","federal:house","FL14","I","F",-0.545,-0.654,7206,892192.37,1209194.16,1,"W",60.26,"W"
"fd2020","green","alexander","100","TX","federal:house","TX09","I","M",-0.719,-0.556,1881,476563.73,502385.88,0.8357,"W",75.48,"W"
"fd2020","clarke","yvette","100","NY","federal:house","NY09","I","F",-0.725,-0.674,8115,1215128.7,1205204.66,0.5994,"W",70.61,"W"
"fd2020","butterfield","g","100","NC","federal:house","NC01","I","M",-0.577,-0.814,3604,1040201.15,887752.32,1,"W",54.18,"W"
"fd2020","davis","danny","100","IL","federal:house","IL07","I","M",-0.662,-0.634,4200,549990.33,510806.2,0.6019,"W",80.41,"W"
"fd2020","wasserman schultz","debbie","100","FL","federal:house","FL23","I","F",-0.691,-0.581,24293,2204638,1992619.2,0.7204,"W",58.19,"W"
"fd2020","turner","michael","200","OH","federal:house","OH10","I","M",0.905,0.912,5121,1765007.79,1748901.36,0.8637,"W",58.36,"W"
"fd2020","grijalva","raul","100","AZ","federal:house","AZ03","I","M",-0.874,-0.766,23236,879340.53,691287.6,1,"W",64.57,"W"
"fd2020","quigley","mike","100","IL","federal:house","IL05","I","M",-0.664,-0.704,3107,1172557.2,927704.61,0.751,"W",70.77,"W"
"fd2020","heller","dean","200","NV","federal:house","NV02","C","M",NA,1.282,10999,271371.29,214036.68,NA,NA,NA,NA
"fd2020","hull","stevie","200","NC","federal:house","NC09","O","M",1.109,NA,39,69552.16,69552.16,NA,NA,NA,NA
"fd2020","shubert","fern","200","NC","federal:house","NC09","O","F",1.638,1.445,301,9284.52,9284.52,NA,NA,NA,NA
"fd2020","rushing","stony","200","NC","federal:house","NC09","O","M",1.432,1.637,52,73550.4,73550.4,NA,NA,NA,NA
"fd2020","rouse","eric","200","NC","federal:house","NC03","O","M",1.72,1.519,38,181890,181890,NA,NA,NA,NA
"fd2020","hegar","mary","100","TX","federal:senate","TXS20","C","F",-1.021,-1.025,174779,29597569.83,29558486.93,0.2231,"W",43.87,"L"
"fd2020","reynolds","joseph","200","SC","federal:senate","SCS20","C","M",-0.196,-0.238,17,109544.45,109544.45,0.0917,"L",NA,NA
"fd2020","clarkson","gavin","200","NM","federal:senate","NMS20","C","M",1.345,1.405,964,1302445.08,1295007.79,0.1739,"L",NA,NA
"fd2020","williams","steven","100","NC","federal:senate","NCS20","C","M",-1.119,-0.806,21,0,0,NA,NA,NA,NA
"fd2020","kidman","bre","100","ME","federal:senate","MES20","C","F",-1.346,-1.328,47,23975.68,20168.42,0.0559,"L",NA,NA
"fd2020","burnes","ellen","100","CO","federal:senate","COS20","C","F",-1.014,-0.984,101,122027.52,122027.52,NA,NA,NA,NA
"fd2020","baer","dan","100","CO","federal:senate","COS20","C","M",-0.995,NA,7847,1677280.74,1639675.73,NA,NA,NA,NA
"fd2020","spaulding","stephany","100","CO","federal:senate","COS20","C","F",-1.077,-1.037,1623,191742.54,185123.26,NA,NA,NA,NA
"fd2020","tuberville","thomas","200","AL","federal:senate","ALS20","C","M",1.348,NA,17841,9605815.13,9432335.29,0.3339,"W",60.1,"W"
"fd2020","phillips","john","328","00","federal:president","PRES","C","M",1.018,1.167,3,5343.17,5165.3,NA,NA,NA,NA
"fd2020","swalwell","eric","100","00","federal:president","PRES","C","M",-0.932,NA,9201,2604856.44,2604856.44,NA,NA,NA,NA
"fd2020","weld","william","200","00","federal:president","PRES","C","M",-0.677,-0.692,1484,2104103.63,2103326.33,NA,NA,NA,NA
"fd2020","ruff","kimberly","328","00","federal:president","PRES","C","F",1.076,1.16,12,23408.2,23408.2,NA,NA,NA,NA
"fd2020","orourke","robert","100","00","federal:president","PRES","C","M",-1.025,NA,161874,701417.43,986233.2,NA,NA,NA,NA
"fd2020","woolum","albert","100","TX","federal:house","TX12","C","M",-1.113,-1.171,43,0,0,NA,NA,NA,NA
"fd2020","ellison","allen","100","FL","federal:house","FL17","C","M",-0.992,-1.056,1841,84005.43,78767.35,NA,NA,34.5176056078486,"L"
"fd2020","swank","keith","200","WA","federal:house","WA08","C","M",1.583,1.432,174,30839.75,28565.36,0.1738,"L",NA,NA
"fd2020","collins","joshua","100","WA","federal:house","WA10","C","M",-1.163,-1.15,3233,258992.26,267550.6,0.0118,"L",NA,NA
"fd2020","ramirez","tina","200","VA","federal:house","VA07","C","F",1.279,NA,911,404043.87,404043.87,NA,"L",NA,NA
"fd2020","vasquez","fabian","200","TX","federal:house","TX33","C","M",1.584,1.681,28,36691.69,25584.96,1,"W",25.15,"L"
"fd2020","whitten","sandra","200","TX","federal:house","TX28","C","F",1.467,1.591,225,24833.76,27427.88,1,"W",38.98,"L"
"fd2020","valenzuela","candace","100","TX","federal:house","TX24","C","F",-0.974,-1.049,19521,4945025.58,4933058.54,0.3036,"W",47.48,"L"
"fd2020","fletcher","crystal","100","TX","federal:house","TX24","C","F",-0.59,-0.6,298,127573.21,127573.21,0.0569,"L",NA,NA
"fd2020","orozco","stevens","100","TX","federal:house","TX18","C","M",-1.033,-1.049,110,9083.14,9083.14,0.0338,"L",NA,NA
"fd2020","teague","johnny","200","TX","federal:house","TX09","C","M",1.476,1.557,141,98348.17,88365.87,0.5869,"W",21.64,"L"
"fd2020","hunt","wesley","200","TX","federal:house","TX07","C","M",1.456,NA,55134,7611866.36,7387924.47,0.61,"W",47.45,"L"
"fd2020","boroughs","adair","100","SC","federal:house","SC02","C","F",-0.962,-1.003,21177,2537935.85,2535073.49,1,"W",42.59,"L"
"fd2020","timko","scott","200","PA","state:lower","PA17","C","M",1.346,1.432,55,72934.18,72934.18,NA,NA,NA,NA
"fd2020","siedenbuehl","thomas","200","PA","federal:house","PA06","C","M",1.672,1.662,19,120600.36,120600.36,NA,NA,NA,NA
"fd2020","roman","angela","200","OR","federal:house","OR05","C","F",1.544,NA,24,16549.05,15339.17,0.0792,"L",NA,NA
"fd2020","barajas","ricardo","100","OR","federal:house","OR01","C","M",-1.088,NA,11,0,0,0.0245,"L",NA,NA
"fd2020","bice","stephanie","200","OK","federal:house","OK05","C","F",1.331,1.158,15589,3779470.46,3567879.35,0.2541,"W",52.06,"W"
"fd2020","morgan","kenneth","200","OH","federal:house","OH06","C","M",2.617,2.751,2,1685.63,1685.63,0.1311,"L",NA,NA
"fd2020","misso","roger","100","NY","federal:house","NY24","C","M",-0.901,-0.936,1299,428700.32,428700.32,NA,NA,NA,NA
"fd2020","blake","michael","100","NY","federal:house","NY15","C","M",-0.828,-0.791,4789,1006403.24,1006266.53,0.1803,"L",NA,NA
"fd2020","ramos","tomas","100","NY","federal:house","NY15","C","M",-0.275,-0.765,213,76979,76200.91,0.0242,"L",NA,NA
"fd2020","hernandez","miguel","200","NY","federal:house","NY14","C","M",2.004,2.068,7,25483.99,26064.29,NA,NA,NA,NA
"fd2020","saladino","joseph","200","NY","federal:house","NY11","C","M",1.617,1.716,18,68704.22,63823.3,NA,NA,NA,NA
"fd2020","frankel","amanda","100","NY","federal:house","NY10","C","F",-0.915,-0.935,100,17159.82,17159.82,NA,NA,NA,NA
"fd2020","peters","samuel","200","NV","federal:house","NV04","C","M",1.421,1.457,1389,316136,312599.72,0.2812,"L",NA,NA
"fd2020","leger","teresa","100","NM","federal:house","NM03","C","F",-0.922,-0.861,9600,2305077.63,2143697.14,0.428,"W",58.68,"W"
"fd2020","sanchez","joseph","100","NM","federal:house","NM03","C","M",-0.359,NA,301,204201.55,203249.57,0.1183,"L",NA,NA
"fd2020","kean","thomas","200","NJ","federal:house","NJ07","C","M",0.843,0.767,17804,3934329.98,3840650.57,0.7939,"W",49.39,"L"
"fd2020","applefield","david","100","NJ","federal:house","NJ04","C","M",-0.405,-0.393,144,269673.64,269673.64,0.0744,"L",NA,NA
"fd2020","lockwood","daniel","100","NC","federal:house","NC04","C","M",-1.221,-1.233,52,6115.75,5925.3,0.1332,"L",NA,NA
"fd2020","cooper","scott","100","NC","federal:house","NC02","C","M",-0.84,-0.855,1574,596491.6,506222.3,NA,NA,NA,NA
